Id,SalePrice
1940,191421.70487309305
1941,169784.65107836292
1942,184154.64700606893
1943,213451.76485061637
1944,353887.35762750724
1945,381005.7802924121
1946,138299.30631255644
1947,267585.79942273896
1948,167300.2084744815
1949,248599.55146755258
1950,191487.9311614429
1951,236696.0336252309
1952,215193.4160429749
1953,168295.17139074593
1954,189432.81858274582
1955,134664.4270886672
1956,339041.62469728274
1957,153273.59843119825
1958,300628.9780097904
1959,145262.99780853975
1960,116256.57831762772
1961,117198.5556910968
1962,96943.97940758227
1963,105706.79074918796
1964,105516.11696669283
1965,139928.175671432
1966,132365.05186460668
1967,287944.2460052718
1968,399026.33372238255
1969,374018.27740620426
1970,393006.6357167816
1971,494151.32589655236
1972,383048.0229657217
1973,268118.8328027249
1974,327913.11270905955
1975,372637.015986434
1976,275377.58352231554
1977,356183.44666313526
1978,326696.2514241532
1979,330711.1357254924
1980,205866.09947232998
1981,354135.2296236849
1982,218477.01134982402
1983,204590.52842658124
1984,169711.3009164525
1985,225784.69166813162
1986,211606.82396498765
1987,179026.53894070888
1988,172714.95850103107
1989,192400.20185349855
1990,207914.9089670296
1991,231064.7709452005
1992,221823.2153315021
1993,164346.96292576386
1994,232058.62362999248
1995,184142.03278886186
1996,257026.99383297015
1997,311165.990140952
1998,316027.42321238865
1999,273386.83305631217
2000,330801.3823852125
2001,283510.2913195935
2002,233145.70001919556
2003,257958.08001964245
2004,291255.8045193973
2005,218611.54883058058
2006,219406.2695113959
2007,251943.6297616171
2008,215484.79014545414
2009,196915.4598352858
2010,196348.43444112776
2011,143510.35231213772
2012,172090.2626139649
2013,173502.27026494633
2014,185047.5748187914
2015,204323.98217548052
2016,188913.7072083523
2017,195527.17171337438
2018,118855.64216369223
2019,129750.74225871751
2020,110691.79253526832
2021,100741.7645269782
2022,188091.4952733711
2023,142850.60011442375
2024,278273.98263298464
2025,345884.3182918646
2026,179489.0583793469
2027,158904.3161921985
2028,152860.6424353668
2029,171487.11712337376
2030,279740.73543249787
2031,238274.92161354725
2032,254603.12592282763
2033,264511.48646873917
2034,172621.85658094988
2035,223783.57231846292
2036,209897.72642939043
2037,218120.07136436584
2038,367277.9974542108
2039,225436.14662499801
2040,276512.17033076566
2041,317019.425715675
2042,205553.8336156412
2043,186236.57098826548
2044,166023.52068298802
2045,217130.2532111697
2046,146608.0970281631
2047,141257.10488371595
2048,138869.20148972137
2049,144863.52803551592
2050,174605.53497327902
2051,102861.23860741642
2052,120111.8718073905
2053,151126.88529993442
2054,90623.80262295241
2055,153543.54762719164
2056,143476.1300833924
2057,109322.04009485689
2058,215112.3125880428
2059,130274.65415758087
2060,183186.07588306273
2061,173790.89290524973
2062,129005.01348108792
2063,114173.84158634732
2064,135193.69750512217
2065,116419.05263218093
2066,163735.50613355153
2067,109677.64129582226
2068,144455.26834196126
2069,86505.19445499127
2070,115024.92545468773
2071,98365.93984867794
2072,140323.72122536754
2073,128364.79814979003
2074,191093.19982328644
2075,147303.19563729252
2076,111302.55916431021
2077,157953.23638362205
2078,125770.05073680835
2079,127806.2826605833
2080,118455.76430695115
2081,121589.85356794833
2082,120275.33038997596
2083,144181.72176440773
2084,109186.04890005244
2085,115745.76212302102
2086,108433.75789792539
2087,123161.04205848262
2088,96497.74984636431
2089,79356.13669471354
2090,124480.48017658347
2091,101434.8247887149
2092,119144.25381878472
2093,118993.1091039447
2094,109890.84339907521
2095,141856.47223626816
2096,84208.69935592258
2097,97469.21357239952
2098,147748.50030941312
2099,55558.47892156541
2100,73088.57306776055
2101,104519.36972608694
2102,130120.89871473603
2103,102259.98333700295
2104,141007.43255545327
2105,126676.29102652216
2106,63208.4001888273
2107,188837.16804583275
2108,115875.6914790219
2109,112838.32892539632
2110,127256.01150220746
2111,142643.55325596198
2112,138693.3369616218
2113,119482.93274620577
2114,121308.8321565781
2115,163618.43825408796
2116,116563.04912322552
2117,143593.8443988442
2118,117763.76498815887
2119,118535.4072892786
2120,109314.64397278595
2121,125567.52385123348
2122,120517.35476640942
2123,83028.04382722366
2124,152640.57850787876
2125,123477.37438131437
2126,148289.2700918674
2127,172894.7971153887
2128,130198.37629725774
2129,83521.27407832266
2130,133113.30574169214
2131,150461.25864636083
2132,114657.69742121933
2133,126182.0116828003
2134,117075.71847417294
2135,89417.44038972174
2136,79543.91209652717
2137,106213.78385565498
2138,129668.83339603335
2139,147660.19824913764
2140,142351.7089638077
2141,157745.17543290198
2142,128801.68594234515
2143,151591.21742628713
2144,126589.93115180283
2145,137273.96284562303
2146,170328.80064673803
2147,135390.80349234812
2148,138329.98229620844
2149,154324.2209638372
2150,228100.8009229965
2151,114391.98543049599
2152,178169.3264511658
2153,174812.5335132939
2154,106609.03258467329
2155,139621.92172650323
2156,259477.13410927964
2157,234787.1170914309
2158,235325.80920280045
2159,215229.55020341222
2160,180393.22520084295
2161,239602.78904967234
2162,432791.90158459486
2163,351671.7480330408
2164,248823.38010605346
2165,200822.75702022554
2166,159570.18721088092
2167,218441.4632335975
2168,193033.55107157634
2169,192961.1656441891
2170,218139.71507403834
2171,156380.8454053227
2172,130034.00766029388
2173,166634.65902870995
2174,223815.63712769237
2175,305096.53310845396
2176,303391.86242895684
2177,235309.22513511512
2178,216649.20660232552
2179,135957.59137427792
2180,209182.05618358296
2181,192916.9516967488
2182,227750.94731151906
2183,191610.85225715782
2184,119693.21938623513
2185,119083.68197568109
2186,146133.00786848768
2187,148970.56492758554
2188,153975.17876846434
2189,278907.1434558435
2190,77577.92879823914
2191,80603.77485538422
2192,90011.704376778
2193,109480.75669058923
2194,103407.63066023226
2195,107235.3723508836
2196,99651.80587592495
2197,120972.88860464277
2198,163328.00041653586
2199,184920.75798372613
2200,148377.97182586364
2201,146123.11027836252
2202,214331.3714731739
2203,132699.1547925105
2204,174607.08760921538
2205,121174.01977314516
2206,137763.0983412709
2207,207329.2863026316
2208,279350.8939671181
2209,252056.7484716902
2210,113562.31779707012
2211,116163.63954784401
2212,120728.00326096667
2213,106812.9562710578
2214,126235.22933697284
2215,100106.29747900873
2216,151610.4799315939
2217,63752.674847906324
2218,69050.83863107626
2219,65058.35632442232
2220,57470.936421907456
2221,302979.57616243523
2222,274058.76372304204
2223,282854.2351236031
2224,212160.23863273475
2225,123950.02958167148
2226,193529.71002787715
2227,197688.4851768407
2228,261150.81747363755
2229,262457.2248497262
2230,147762.12816826857
2231,212584.8232763936
2232,179018.23478374782
2233,180043.39694677741
2234,240200.94303348666
2235,215078.25333512132
2236,262845.91004301386
2237,316296.6052855707
2238,200281.74160724378
2239,113714.5685047555
2240,154295.4108244851
2241,161249.5752156526
2242,128408.84512715052
2243,133554.1938330696
2244,105770.66035099089
2245,97556.43928871813
2246,140949.08820450786
2247,116497.08287774613
2248,120407.00098529762
2249,117602.1375781157
2250,126452.63293997645
2251,103172.4750158572
2252,185588.99460252342
2253,149399.3228190792
2254,175526.92098218284
2255,187247.8796831933
2256,171545.07276412947
2257,211954.90237498985
2258,160233.15223895162
2259,177197.6942408315
2260,142916.26855057184
2261,187932.02775819902
2262,210263.84468242127
2263,381186.18094683735
2264,509835.73527072306
2265,173957.20132883376
2266,303941.14498669835
2267,356968.8797431442
2268,426063.92135629704
2269,152255.9997391207
2270,199421.67083996566
2271,216117.79612075706
2272,197519.77094901766
2273,162118.92728625584
2274,183110.73790588367
2275,159674.0316235202
2276,189925.88914385627
2277,180571.1956407913
2278,143845.6030907278
2279,126804.71058531052
2280,118144.11454389374
2281,166880.26094758642
2282,189028.7827123135
2283,109019.41705671513
2284,114269.7154189849
2285,141997.8208842365
2286,122617.18950376775
2287,365463.48850096366
2288,267602.1387735569
2289,361428.1080470437
2290,441253.8609777126
2291,329725.0513592992
2292,455439.0579452788
2293,451954.1488740639
2294,388368.1108684131
2295,515560.34197517595
2296,284886.57273876993
2297,341424.23546791007
2298,332008.43824044924
2299,347122.87520743284
2300,331234.1542612568
2301,309833.18622661533
2302,249641.31586719345
2303,240916.885637039
2304,255763.21417250365
2305,199409.8464269658
2306,193056.49930877183
2307,202354.76747535876
2308,224004.17818715403
2309,285606.9458849683
2310,211507.02097733627
2311,204291.88907173288
2312,173513.60194786583
2313,167847.4683890512
2314,172523.5167736061
2315,180303.12221651676
2316,202489.01430540398
2317,197206.56267715158
2318,179886.68621099
2319,181741.73152265468
2320,187120.7096134316
2321,238915.55435250278
2322,181354.90950051122
2323,188679.6066993084
2324,173978.43586484168
2325,218715.21380720424
2326,170297.43536471942
2327,200643.24225565858
2328,221960.22075452594
2329,194315.21599332013
2330,184709.99991824018
2331,345369.8250786245
2332,384830.2420172353
2333,324058.8088134949
2334,253438.06697711057
2335,274468.9444117888
2336,306117.40828501893
2337,196156.77383204305
2338,265273.9838584132
2339,216852.33897937302
2340,424909.6624227723
2341,216546.26828179404
2342,236227.17488505374
2343,228129.0883976479
2344,215513.28668984558
2345,235641.32517677717
2346,212945.68749127482
2347,197152.3178449159
2348,245526.15501926246
2349,179583.79073961108
2350,316753.48097008234
2351,256889.74353395807
2352,257264.52131598856
2353,243520.69748359502
2354,142521.03726714468
2355,145849.70366742034
2356,152627.2203423867
2357,187072.62723414047
2358,194437.7182781108
2359,136096.23225097038
2360,114355.61523874495
2361,146053.97340782342
2362,272553.22336261097
2363,133107.2012702376
2364,159493.91501939617
2365,223442.15993839924
2366,197480.469835369
2367,226866.68447660666
2368,217096.10800403368
2369,223222.58782253222
2370,171375.38525440308
2371,162155.24165078
2372,194014.73253946178
2373,291740.4945363363
2374,327388.1920140697
2375,257521.3273119715
2376,289280.52619447745
2377,340283.2383846019
2378,141213.74664334135
2379,202424.56295736588
2380,151175.83205711603
2381,171478.0513578002
2382,210968.81156766208
2383,205016.18264648915
2384,251631.74825757925
2385,164304.56075298347
2386,132923.01440191275
2387,132861.1390713563
2388,107432.74076636856
2389,115956.31458159602
2390,139274.53714095312
2391,138978.48311583942
2392,115253.79363436362
2393,168589.7475008353
2394,137185.13833615152
2395,211941.43897104784
2396,145422.73761816128
2397,228887.17610728985
2398,129474.84423114992
2399,68246.08720024196
2400,65216.50473652089
2401,122632.50824591589
2402,134868.27485939112
2403,148430.78125286975
2404,153346.04157923535
2405,158802.94753600538
2406,141452.8410625652
2407,123638.03987214254
2408,149438.09653608853
2409,121642.13214920384
2410,169763.68144401844
2411,110556.85513102336
2412,159230.2182101211
2413,128710.48426851927
2414,159905.69374041306
2415,133202.1154313779
2416,123951.40722633719
2417,135712.92632661693
2418,131791.49127882966
2419,128672.62690532753
2420,118119.32600560239
2421,159784.5009075536
2422,105562.93741576288
2423,112992.49766498269
2424,161623.96611949033
2425,209757.13949182408
2426,130232.91171324832
2427,132083.5717808004
2428,182750.47191127014
2429,114767.51907611695
2430,131367.36619837364
2431,101886.76876847622
2432,150070.37196052083
2433,148429.84415179212
2434,139006.0601768541
2435,156701.64572498703
2436,103531.81491009732
2437,101937.78423727762
2438,120978.2596142626
2439,103310.89111173498
2440,121677.70259355122
2441,93510.64969007387
2442,98685.07288498271
2443,129670.72073829772
2444,130583.9951961415
2445,89866.68198856103
2446,139980.5932798297
2447,191793.02216151208
2448,127916.90295278955
2449,110034.89081228003
2450,155333.67930238455
2451,122785.65239806684
2452,194126.0876666182
2453,93890.76533753901
2454,119117.49657858814
2455,112637.43914051745
2456,133363.37946528432
2457,132806.53677300757
2458,127107.46629212942
2459,111498.69939416694
2460,139239.66441212688
2461,125791.59882471214
2462,133447.4011823069
2463,122208.23939539741
2464,175480.31257443613
2465,148110.83020857951
2466,111112.4432161645
2467,125392.82770264064
2468,82672.78878585415
2469,83054.6657624452
2470,191475.58947899524
2471,226366.37513170252
2472,164882.66270007842
2473,113949.67658253206
2474,76132.77683061523
2475,220021.55157427135
2476,115688.61436794908
2477,131331.1592847174
2478,157604.7799172059
2479,104400.97864923938
2480,151704.2473146165
2481,126458.1636785905
2482,125553.29729392564
2483,109675.16042477323
2484,118962.95144545494
2485,121583.3537339474
2486,151509.62447013133
2487,158171.87165604316
2488,165140.45312104918
2489,150443.40905342175
2490,145476.63989137943
2491,91577.4220139328
2492,191680.71120657618
2493,144606.7665499913
2494,142416.07408675057
2495,86357.57836823101
2496,225175.5493164011
2497,154563.70233935802
2498,105289.84309320788
2499,86856.45649432857
2500,121304.02884963679
2501,135208.46558468867
2502,146379.761153129
2503,96672.28795360995
2504,198079.9339745677
2505,220076.12228910904
2506,255406.290279321
2507,282858.16696818895
2508,256776.2075249935
2509,218872.2172872141
2510,216353.10071372052
2511,173318.249173126
2512,205740.68568535207
2513,221310.8858898802
2514,251975.1760053677
2515,150606.1310397846
2516,170202.8146616626
2517,148477.37356969083
2518,155784.05509122426
2519,230478.80285673964
2520,217174.86463733934
2521,187980.9307793418
2522,224267.7849755773
2523,118392.99839662809
2524,133609.91358598415
2525,148720.12001046567
2526,138821.81751104927
2527,120523.17744770045
2528,123889.76897518414
2529,140097.84447997416
2530,118064.19974577168
2531,253704.6866898792
2532,226611.73518867596
2533,193669.7995978501
2534,233296.61205245656
2535,297894.6127757848
2536,232649.28437494242
2537,241416.62556680143
2538,182291.82764038164
2539,188988.77071541708
2540,180435.913796441
2541,177888.79645879855
2542,162768.2140187555
2543,120840.49238554738
2544,121831.16483815106
2545,129266.92726837461
2546,122084.0391897205
2547,135489.68069626676
2548,160379.54317139348
2549,156009.52023340238
2550,287196.2341159232
2551,133657.0618377988
2552,129708.79719933496
2553,76177.2889973765
2554,91437.01562710758
2555,113747.80251733883
2556,98201.286680531
2557,102670.50377200994
2558,143255.36343130845
2559,144906.8404098803
2560,153694.24628173336
2561,144664.740401512
2562,141180.9881264891
2563,151474.55864324677
2564,198324.04632960554
2565,136688.569182744
2566,154380.11546712238
2567,141994.5109253848
2568,218044.61051200188
2569,239781.38790388856
2570,111122.78261519995
2571,199256.37933476755
2572,151665.8332899432
2573,232053.54557873006
2574,235832.15197984694
2575,130186.36352082394
2576,115823.24676610167
2577,141082.85136859125
2578,85286.41093900024
2579,60709.71741693124
2580,81847.14343396692
2581,96622.85478873432
2582,99470.01090264488
2583,295536.2417389089
2584,183846.46063323968
2585,188564.14359184288
2586,225517.25255706682
2587,203434.31492096573
2588,148054.65951601436
2589,149866.74823266268
2590,207592.66477686373
2591,227674.4440269128
2592,212371.28074613283
2593,257469.3606164154
2594,186328.71261188824
2595,197685.24747671135
2596,301084.7904292476
2597,179037.32062780892
2598,287012.3682505631
2599,343943.77671591885
2600,197046.3223089857
2601,143715.60618239784
2602,86861.87243278974
2603,95837.45670496371
2604,89913.60455932759
2605,85641.74935903374
2606,144234.54144951538
2607,218638.90957278022
2608,189511.3238125625
2609,170412.52389716596
2610,111289.57386617774
2611,128238.42121158907
2612,159637.70707433255
2613,129975.69202991818
2614,121318.94951237124
2615,154054.20947214545
2616,144276.9061891248
2617,182562.64521868498
2618,216100.43568876936
2619,199799.63306721652
2620,186459.9299416654
2621,175452.11015053806
2622,181854.17121896843
2623,241632.6572847543
2624,304595.30153082596
2625,278231.7749763647
2626,174790.65556672
2627,163287.55640778682
2628,492582.6561461911
2629,510636.0680986407
2630,374615.8146462233
2631,506322.8652508637
2632,426427.9206794027
2633,307128.9658713936
2634,428667.4655390404
2635,159667.33289975175
2636,171364.3234074628
2637,172991.88311118222
2638,264035.76188144146
2639,186305.8299666066
2640,148562.79274169492
2641,106271.41397605554
2642,193864.9367102948
2643,103172.93379945964
2644,118242.2469250542
2645,110626.8089341837
2646,94432.41944258085
2647,103618.62012183027
2648,142956.55001180046
2649,153822.9609313283
2650,138645.2468902595
2651,137118.99410164764
2652,409538.3788372536
2653,255379.41755610413
2654,249268.92680527637
2655,401197.2265563188
2656,341820.6254953789
2657,364554.0913577893
2658,306471.7588487842
2659,300051.1661140658
2660,362858.6415626596
2661,355050.7112544449
2662,369811.8345476647
2663,292187.44935865357
2664,273062.9022978006
2665,337645.0856608005
2666,283663.0010370406
2667,170869.4759570601
2668,177344.72224909542
2669,188168.60276188084
2670,288504.06515540753
2671,186220.37701976832
2672,195243.94551709076
2673,202014.57437671357
2674,195706.895085566
2675,171051.66762530908
2676,193696.90911296834
2677,203553.52811347283
2678,260975.79642400914
2679,278064.54221304925
2680,289092.35294084845
2681,409479.139054704
2682,319027.1653158392
2683,525423.239813456
2684,306802.58947837574
2685,333462.17769307306
2686,247080.1084355499
2687,307627.531868829
2688,215377.9487595967
2689,207849.2029947076
2690,429246.6005986056
2691,187418.92889809795
2692,143338.85170547914
2693,205103.2543656142
2694,144175.24140365215
2695,191208.13587520228
2696,181833.8236689077
2697,184039.15244499553
2698,195237.72714351572
2699,177825.41201166928
2700,156794.76858069166
2701,148554.00380091777
2702,111018.70005786818
2703,126992.73441157726
2704,140645.58286664163
2705,113439.96283380086
2706,109912.26462271801
2707,122454.99095765043
2708,132347.39932300578
2709,104081.77874269773
2710,122859.66461306803
2711,364869.53697793593
2712,380119.42227351107
2713,172658.0160073014
2714,144998.76513435337
2715,169783.847731076
2716,143342.8136160845
2717,193083.25691087826
2718,220001.02243900785
2719,157633.01237538044
2720,174952.99963772466
2721,130227.66946198151
2722,165484.75310165426
2723,139902.2771391085
2724,124100.4716225855
2725,129322.59502974732
2726,155785.18476476596
2727,186130.73313535057
2728,181248.86831831603
2729,145112.3565299305
2730,150627.15191970483
2731,131951.04601456397
2732,135371.4808660182
2733,161951.0722936418
2734,151175.85110397285
